"Name","Network type","Devices","Offline devices","% offline","Clients","Usage","Tags","Repeater APs","Created Date","Template","Firmware status","Firmware security","Last PCI scan"
"B-LJ-CO-0012993-BA-EE","Combined","1","0","0.0%","3","1.17 GB"," 2BLF VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019596-RN-EE","Combined","1","0","0.0%","2","45.1 MB"," 2BLF VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-18823-BA-EE","Combined","1","0","0.0%","2","347.9 MB"," 2BLF VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019694-PA-EE","Combined","1","0","0.0%","2","1.20 GB"," 2BLF VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AS-0018024-MS-EE","Combined","1","0","0.0%","1","392.9 MB"," 2BLF VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0016496-RJ-EE","Combined","1","0","0.0%","3","1.28 GB"," 2BLF VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019660-RJ-EE","Combined","1","0","0.0%","1","480.5 MB"," 2BLF VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0014255-RJ-EE","Combined","1","0","0.0%","1","769.1 MB"," 2BLF VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0011014-MG-EE","Combined","1","0","0.0%","2","555.8 MB"," 2BLF VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0013335-RJ-EE","Combined","1","0","0.0%","2","1.08 GB"," 2BLF VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0012566-RN-EE","Combined","1","0","0.0%","2","472.3 MB"," 2BLF VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0007562-SP-FE","Combined","1","0","0.0%","5","890.3 MB"," 2BLF VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0018520-RS-FE","Combined","1","0","0.0%","2","857.7 MB"," 2BLF VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0012819-AL-EE","Combined","1","1","100.0%","0","None"," 2BLF VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0018146-RJ-EE","Combined","1","0","0.0%","2","2.20 GB"," 2BLF VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0011765-CE-EE","Appliance","1","0","0.0%","3","375.6 MB"," 2BLF VSAT ","N/A","Nov 08, 2018","","Upgrade available","Secure","None"
"B-LJ-AM-0019918-PE-EE","Combined","1","0","0.0%","2","539.2 MB"," 2BLF MPLS ","0","","","Up to date","Secure","None"
"B-LJ-AM-0018912-SP-EE","Combined","1","0","0.0%","4","997.2 MB"," 2BLF MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0017843-CE-EE","Combined","1","0","0.0%","3","559.6 MB"," 2BLF MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0019902-PE-EE","Combined","1","0","0.0%","2","443.2 MB"," 2BLF MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0019893-PE-EE","Combined","1","0","0.0%","3","711.0 MB"," 2BLF MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0014544-CE-EE","Combined","1","0","0.0%","3","829.6 MB"," 2BLF MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0019349-BA-EE","Combined","1","0","0.0%","1","796.4 MB"," 2BLF MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0013416-MG-EE","Combined","1","0","0.0%","1","696.3 MB"," 2BLF MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0018140-RJ-EE","Combined","1","0","0.0%","3","586.9 MB"," 2BLF MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0018139-RJ-EE","Combined","1","0","0.0%","2","1.01 GB"," 2BLF MPLS ","0","","","Upgrade available","Secure","None"
"Q-LJ-CP-0910094-PR-EE","Combined","1","0","0.0%","2","1.59 GB"," 2BLF MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0012829-AL-EE","Combined","1","0","0.0%","1","498.8 MB"," 2BLF MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019630-RS-EE","Combined","2","0","0.0%","2","1.06 GB"," 2BLF AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0017762-RS-EE","Combined","2","0","0.0%","9","2.09 GB"," 2BLF AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0017540-AL-EE","Combined","2","0","0.0%","6","794.1 MB"," 2BLF AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0007527-PI-EE","Combined","2","1","50.0%","2","917.0 MB"," 2BLF AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0005277-GO-EE","Combined","2","0","0.0%","5","1.16 GB"," 2BLF AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0016494-RJ-EE","Combined","2","0","0.0%","6","2.62 GB"," 2BLF AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0016499-RJ-EE","Combined","2","0","0.0%","14","3.88 GB"," 2BLF AP1 MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0019408-BA-EE","Combined","2","0","0.0%","8","1.90 GB"," 2BLF AP1 MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0013152-PR-EE","Combined","2","0","0.0%","15","8.49 GB"," 2BLF AP1 MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0019495-TO-FF","Combined","1","0","0.0%","1","506.6 MB"," 2BLF AP1 ","0","","","Up to date","Secure","None"
"B-LJ-EP-0014666-RS-FF","Combined","2","0","0.0%","6","982.6 MB"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0008909-PR-EE","Combined","1","0","0.0%","2","1.88 GB"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0007865-RJ-EE","Combined","2","0","0.0%","3","1.74 GB"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0004701-SP-FF","Combined","2","0","0.0%","9","1.79 GB"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0005767-DF-FF","Combined","2","0","0.0%","5","863.7 MB"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0004884-BA-FF","Combined","2","0","0.0%","2","646.1 MB"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0006145-SE-FF","Combined","2","0","0.0%","6","1.18 GB"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0007362-BA-FF","Combined","2","0","0.0%","5","707.7 MB"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0019123-AP-FF","Combined","2","0","0.0%","2","504.8 MB"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0019633-RS-FF","Combined","2","0","0.0%","2","1.29 GB"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0012264-MS-EE","Combined","2","0","0.0%","7","4.14 GB"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0005738-AL-FF","Combined","2","0","0.0%","5","1.04 GB"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0019124-AP-FF","Combined","2","0","0.0%","2","982.9 MB"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0012437-PE-FF","Combined","2","0","0.0%","2","1002.6 MB"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0005094-AL-FF","Combined","2","0","0.0%","5","2.56 GB"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0006227-AL-FF","Combined","2","0","0.0%","2","1.10 GB"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0019493-PE-FF","Combined","2","0","0.0%","3","809.6 MB"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0011832-PR-EE","Combined","2","0","0.0%","7","1.33 GB"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0019939-RJ-FF","Combined","2","0","0.0%","10","2.58 GB"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0006465-MS-FF","Combined","2","0","0.0%","9","2.47 GB"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0011385-GO-FF","Combined","2","0","0.0%","4","1.24 GB"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0012083-RJ-EE","Combined","2","0","0.0%","6","855.6 MB"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0004498-PI-FF","Combined","2","0","0.0%","6","840.6 MB"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0013267-GO-FF","Combined","2","0","0.0%","5","747.3 MB"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0007212-GO-FF","Combined","2","0","0.0%","4","973.9 MB"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0007560-AL-FF","Combined","2","0","0.0%","4","536.8 MB"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0006193-AM-FF","Combined","2","0","0.0%","5","924.9 MB"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0006155-GO-FF","Combined","2","0","0.0%","6","1.55 GB"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0005420-RO-FF","Combined","2","2","100.0%","0","None"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0003685-SP-FF","Combined","2","0","0.0%","7","712.1 MB"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0019837-RJ-FF","Combined","2","0","0.0%","6","1.21 GB"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-ES-0011764-PR-FF","Combined","2","0","0.0%","6","1.84 GB"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0011848-PA-FF","Combined","2","0","0.0%","3","546.8 MB"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0004546-SP-FF","Combined","2","0","0.0%","8","1.27 GB"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0019836-RJ-FF","Combined","2","0","0.0%","8","1.10 GB"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0003839-SP-FF","Combined","2","0","0.0%","7","1.59 GB"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0012612-SE-FF","Combined","2","0","0.0%","5","593.6 MB"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0007231-SP-FF","Combined","2","0","0.0%","5","3.12 GB"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0012402-SP-FF","Combined","2","0","0.0%","5","909.2 MB"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0006119-SP-FF","Combined","2","0","0.0%","7","1.62 GB"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0003845-SP-FF","Combined","2","0","0.0%","6","1.25 GB"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0012188-BA-FF","Combined","2","0","0.0%","2","1.39 GB"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0012752-RS-FF","Combined","2","0","0.0%","5","1.04 GB"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0013213-SP-FF","Combined","2","0","0.0%","9","1.73 GB"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0004158-MT-FF","Combined","2","0","0.0%","2","845.3 MB"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0018085-SP-FF","Combined","2","0","0.0%","11","2.23 GB"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0004794-SP-FF","Combined","2","0","0.0%","6","2.33 GB"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0013018-SP-FF","Combined","2","0","0.0%","5","1.08 GB"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0004684-SP-FF","Combined","2","0","0.0%","6","1.19 GB"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0004780-MS-FF","Combined","2","0","0.0%","7","1.88 GB"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0011655-MS-FF","Combined","2","0","0.0%","7","1.91 GB"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0011376-MS-FF","Combined","2","0","0.0%","6","841.8 MB"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0019029-GO-FF","Combined","2","0","0.0%","5","1.15 GB"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0004839-SP-FF","Combined","2","0","0.0%","8","1.24 GB"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0012907-MS-FF","Combined","2","0","0.0%","10","1.79 GB"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0019723-MS-FF","Combined","2","0","0.0%","2","812.1 MB"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0013230-MS-FF","Combined","2","0","0.0%","7","1.68 GB"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0005508-MS-FF","Combined","2","0","0.0%","9","1.66 GB"," 2BLF AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0007489-RS-FF ","Appliance","1","0","0.0%","2","931.8 MB"," 2BLF AP1 ","N/A","Aug 01, 2018","","Upgrade available","Secure","None"
"B-LJ-CS-0011562-MG-EE","Combined","1","0","0.0%","3","987.8 MB"," 2BLF 2BLM VSAT ","0","","","Up to date","Secure","None"
"B-LJ-CS-0014496-PI-EE","Combined","1","0","0.0%","3","1.11 GB"," 2BLF 2BLM VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0014166-CE-EE","Combined","1","0","0.0%","3","1.20 GB"," 2BLF 2BLM VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0013533-SP-EE","Combined","1","0","0.0%","3","1.42 GB"," 2BLF 2BLM VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0005122-SP-EE","Combined","1","0","0.0%","4","705.6 MB"," 2BLF 2BLM MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0005917-PI-EE","Combined","2","0","0.0%","5","3.77 GB"," 2BLF 2BLM AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0007432-RN-EE","Combined","2","2","100.0%","0","None"," 2BLF 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0014015-SP-EE","Combined","3","0","0.0%","15","5.88 GB"," 2BLF 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0003732-SP-EE","Combined","2","0","0.0%","3","1.73 GB"," 2BLF 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0006555-SP-EE","Combined","2","0","0.0%","7","1.54 GB"," 2BLF 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0005909-MT-EE","Combined","2","0","0.0%","3","6.30 GB"," 2BLF 2BLM AP1 ","0","","","Up to date","Secure","None"
"B-LJ-CO-0014343-CE-EE","Combined","2","0","0.0%","3","175.9 MB"," 2BLF 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"T-LJ-CO-0014579-SP-EE","Combined","2","0","0.0%","11","2.65 GB"," 2BLF 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0013827-RJ-EE","Combined","2","0","0.0%","7","1.76 GB"," 2BLF 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0012605-SP-EE","Combined","2","0","0.0%","5","1.66 GB"," 2BLF 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0007957-RN-EE","Combined","2","0","0.0%","2","977.2 MB"," 2BLF 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0019359-BA-EE","Combined","2","0","0.0%","15","2.09 GB"," 2BLF 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"Q-LJ-CO-0910124-CE-EE","Combined","2","0","0.0%","3","744.1 MB"," 2BLF 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0006306-ES-EE","Combined","2","0","0.0%","3","548.4 MB"," 2BLF 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0014025-RR-EE","Combined","2","0","0.0%","2","1.13 GB"," 2BLF 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0013126-SE-EE","Combined","2","0","0.0%","6","1.41 GB"," 2BLF 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019019-PR-EE","Combined","2","0","0.0%","4","423.3 MB"," 2BLF 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019732-RS-EE","Combined","2","0","0.0%","3","1.25 GB"," 2BLF 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0007912-PI-EE","Combined","2","0","0.0%","2","2.82 GB"," 2BLF 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0011558-MA-EE","Combined","2","0","0.0%","3","2.40 GB"," 2BLF 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0005313-MA-EE","Combined","2","0","0.0%","3","2.37 GB"," 2BLF 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"Q-LJ-CP-0910187-RS-EE","Combined","2","0","0.0%","3","730.3 MB"," 2BLF 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0013063-PR-EE","Combined","2","0","0.0%","6","1009.9 MB"," 2BLF 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"Q-LJ-CP-0910388-BA-EE","Combined","2","0","0.0%","8","1.20 GB"," 2BLF 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0004688-SP-EE","Combined","2","0","0.0%","3","469.7 MB"," 2BLF 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-AS-0017992-RS-EE","Combined","2","0","0.0%","3","900.7 MB"," 2BLF 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0014185-CE-EE","Combined","2","1","50.0%","2","1.26 GB"," 2BLF 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0013529-SP-EE","Combined","2","0","0.0%","6","1.48 GB"," 2BLF 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-AS-0005762-RS-EF","Combined","2","0","0.0%","10","1.12 GB"," 2BLF 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0019111-SP-FE","Combined","2","0","0.0%","7","1.15 GB"," 2BLF 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0006246-SP-EE","Combined","2","0","0.0%","5","927.1 MB"," 2BLF 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0013253-PR-EE","Combined","2","0","0.0%","10","2.33 GB"," 2BLF 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0008215-SP-EE","Combined","2","0","0.0%","5","3.21 GB"," 2BLF 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019229-RJ-EE","Combined","2","0","0.0%","3","1.77 GB"," 2BLF 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0014765-PR-EE","Combined","2","0","0.0%","8","1.00 GB"," 2BLF 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0013150-PR-EE","Combined","2","0","0.0%","14","2.03 GB"," 2BLF 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0007092-CE-EE","Combined","1","0","0.0%","2","406.1 MB"," 2BLF 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0019244-SP-EE","Combined","1","0","0.0%","4","1.51 GB"," 2BLF 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0019353-BA-EE","Combined","1","0","0.0%","2","72.6 MB"," 2BLF 2BLM ","0","","","Up to date","Secure","None"
"E-ER-CP-000JC69-MG-EE","Combined","3","0","0.0%","44","9.48 GB"," 2BLF 2BLM ","0","","","Up to date","Secure","None"
"B-LJ-AS-0018184-MG-EE","Combined","1","0","0.0%","1","681.1 MB"," 2BLF 2BLM ","0","","","Up to date","Secure","None"
"B-LJ-CS-0018071-RJ-EE","Combined","1","0","0.0%","3","1.21 GB"," 2BLF 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0006861-BA-EE - wireless","Combined","1","0","0.0%","1","648.5 MB"," 2BLF 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0019735-PE-FF","Combined","1","0","0.0%","2","4.44 GB"," 2BLF 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0019702-PA-EE","Combined","1","0","0.0%","2","1.81 GB"," 2BLF 2BLM ","0","","","Upgrade available","Secure","None"
"Q-LJ-CO-0910460-PA-EE","Combined","1","0","0.0%","2","2.00 GB"," 2BLF 2BLM ","0","","","Upgrade available","Secure","None"
"Q-LJ-CO-0910436-BA-EE","Combined","1","0","0.0%","1","1.98 GB"," 2BLF 2BLM ","0","","","Upgrade available","Secure","None"
"Q-LJ-CO-0910260-SP-EE","Combined","1","0","0.0%","2","2.10 GB"," 2BLF 2BLM ","0","","","Upgrade available","Secure","None"
"Q-LJ-CO-0910132-GO-EE","Combined","1","0","0.0%","2","799.7 MB"," 2BLF 2BLM ","0","","","Upgrade available","Secure","None"
"Q-LJ-CO-0910053-MG-EE","Combined","1","0","0.0%","2","2.41 GB"," 2BLF 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0014539-CE-EE","Combined","1","0","0.0%","2","133.7 MB"," 2BLF 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0014471-CE-EE","Combined","1","0","0.0%","3","499.1 MB"," 2BLF 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0014315-CE-EE","Combined","1","0","0.0%","2","1.09 GB"," 2BLF 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0013781-SP-EE","Combined","1","0","0.0%","3","884.6 MB"," 2BLF 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0011131-SP-EE","Combined","1","0","0.0%","1","1.57 GB"," 2BLF 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0008560-SP-EE","Combined","1","0","0.0%","4","7.93 GB"," 2BLF 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0013049-SC-EE","Combined","1","0","0.0%","1","752.3 MB"," 2BLF 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0018566-PI-EE","Combined","1","0","0.0%","2","1.31 GB"," 2BLF 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0006882-SP-EE","Combined","1","0","0.0%","5","928.1 MB"," 2BLF 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0018434-SP-EE","Combined","1","0","0.0%","2","830.6 MB"," 2BLF 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0013050-GO-EE","Combined","1","0","0.0%","1","1.02 GB"," 2BLF 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0019930-PE-EE","Combined","1","0","0.0%","3","1.21 GB"," 2BLF 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019597-RN-EE","Combined","1","0","0.0%","1","126.3 MB"," 2BLF 2BLM ","0","","","Up to date","Secure","None"
"B-LJ-CO-0019900-PE-EE","Combined","1","0","0.0%","5","1.93 GB"," 2BLF 2BLM ","0","","","Upgrade available","Secure","None"
"T-LJ-AM-0018687-SP-EE","Combined","2","0","0.0%","12","2.20 GB"," 2BLF 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019476-CE-EE","Combined","1","0","0.0%","2","774.7 MB"," 2BLF 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019600-RN-EE","Combined","1","0","0.0%","2","1.67 GB"," 2BLF 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0014531-MT-EE","Combined","1","0","0.0%","1","353.5 MB"," 2BLF 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0006272-CE-EE","Combined","1","0","0.0%","4","467.0 MB"," 2BLF 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0014168-CE-EE","Combined","1","0","0.0%","1","622.4 MB"," 2BLF 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0019947-PE-EE","Combined","1","0","0.0%","1","210.1 MB"," 2BLF 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0014156-CE-EE","Combined","1","0","0.0%","4","967.0 MB"," 2BLF 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0017583-CE-EE","Combined","1","0","0.0%","3","1.22 GB"," 2BLF 2BLM ","0","","","Upgrade available","Secure","None"
"Q-LJ-AM-0910142-DF-EE","Combined","1","0","0.0%","1","660.4 MB"," 2BLF 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0014524-CE-EE","Combined","1","0","0.0%","1","268.3 MB"," 2BLF 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0019907-PE-EE","Combined","1","0","0.0%","2","538.6 MB"," 2BLF 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0013069-DF-EE","Combined","1","0","0.0%","2","569.1 MB"," 2BLF 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0014165-CE-EE","Combined","1","0","0.0%","1","380.1 MB"," 2BLF 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0008029-DF-EE","Combined","1","0","0.0%","1","893.5 MB"," 2BLF 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-AS-0007059-PA-EE","Combined","1","0","0.0%","1","283.5 MB"," 2BLF 2BLM ","0","","","Upgrade available","Secure","None"
"Q-LJ-CO-0910448-PE-EE","Combined","1","0","0.0%","2","2.26 GB"," 2BLF 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0019350-BA-EE","Combined","1","0","0.0%","1","450.4 MB"," 2BLF 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0011591-RN-EE","Combined","1","0","0.0%","2","1.45 GB"," 2BLF 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0019388-BA-EE","Combined","1","0","0.0%","1","726.7 MB"," 2BLF 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0019403-BA-EE","Combined","1","0","0.0%","2","916.5 MB"," 2BLF 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0019424-BA-EE","Combined","1","0","0.0%","1","406.1 MB"," 2BLF 2BLM ","0","","","Upgrade available","Secure","None"
